application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3809,Female,FALSE,3.01,STEM,Asian,570,4,PE/VC,Denied
3810,Female,FALSE,3.28,Business,Other,660,6,Financial Services,Denied
3811,Male,FALSE,3.06,STEM,Asian,570,5,Real Estate,Denied
3812,Male,FALSE,3.34,STEM,Hispanic,730,5,PE/VC,Denied
3813,Male,TRUE,3.37,Humanities,,640,5,Financial Services,Denied
3814,Male,FALSE,3.24,Business,Asian,710,5,PE/VC,Denied
3815,Male,FALSE,3.22,STEM,Black,720,5,Health Care,Denied
3816,Female,FALSE,3.15,Business,White,640,5,Investment Banking,Denied
3817,Female,FALSE,3.45,STEM,Asian,630,6,Consulting,Denied
3818,Female,FALSE,3.23,Business,White,670,5,Real Estate,Denied
3819,Male,FALSE,3.23,Humanities,Black,620,6,Financial Services,Denied
3820,Male,FALSE,3.39,STEM,White,720,4,PE/VC,Denied
3821,Male,FALSE,3.27,STEM,Asian,600,5,Nonprofit/Gov,Denied
3822,Male,TRUE,3.29,Humanities,,640,5,Technology,Denied
3823,Female,FALSE,3.26,STEM,White,750,5,PE/VC,Denied
3824,Male,TRUE,3.07,STEM,,640,5,Consulting,Denied
3825,Female,TRUE,3.28,Business,,610,5,Other,Denied
3826,Male,FALSE,3.14,Business,Black,620,4,Other,Denied
3827,Female,TRUE,2.93,Humanities,,640,5,Consulting,Denied
3828,Male,FALSE,3.3,Business,White,600,4,Investment Banking,Denied
3829,Female,TRUE,3.08,Humanities,,570,5,CPG,Denied
3830,Male,FALSE,3.12,Business,Hispanic,600,5,Consulting,Denied
3831,Female,FALSE,3.3,Business,Hispanic,590,6,PE/VC,Denied
3832,Female,TRUE,3.3,STEM,,630,4,Investment Banking,Denied
3833,Male,FALSE,3.22,Business,Asian,630,4,Investment Banking,Denied
3834,Male,FALSE,3.4,STEM,White,700,5,Other,Admit
3835,Female,FALSE,3.21,Humanities,White,660,4,PE/VC,Denied
3836,Female,FALSE,3.45,STEM,White,750,5,Other,Admit
3837,Female,FALSE,3.49,Business,Hispanic,680,6,Investment Banking,Admit
3838,Female,FALSE,3.35,Humanities,Black,660,5,PE/VC,Denied
3839,Male,FALSE,3.24,STEM,White,630,5,Investment Management,Denied
3840,Female,FALSE,2.91,STEM,White,590,5,Consulting,Denied
3841,Female,FALSE,3.11,Humanities,White,690,7,Nonprofit/Gov,Denied
3842,Female,TRUE,3.3,STEM,,670,4,Other,Denied
3843,Male,FALSE,3.02,Humanities,Asian,570,6,Technology,Denied
3844,Male,FALSE,3.17,Humanities,Other,620,5,Investment Banking,Denied
3845,Female,TRUE,3.35,Business,,650,5,PE/VC,Denied
3846,Male,FALSE,3.37,Humanities,White,670,4,Health Care,Denied
3847,Male,FALSE,3.25,Humanities,Hispanic,690,5,PE/VC,Denied
3848,Female,TRUE,3.37,Humanities,,570,4,Health Care,Denied
3849,Male,FALSE,3.26,Business,Black,630,5,Technology,Denied
3850,Male,FALSE,3.26,Humanities,Black,700,3,Nonprofit/Gov,Denied
3851,Male,FALSE,3.08,Humanities,Black,690,6,Nonprofit/Gov,Denied
3852,Male,FALSE,3.54,Humanities,Black,660,7,Technology,Denied
3853,Male,FALSE,3.37,STEM,Black,650,5,Technology,Denied
3854,Male,FALSE,3.29,Humanities,Asian,620,6,Consulting,Denied
3855,Male,FALSE,3.27,STEM,White,660,6,Nonprofit/Gov,Denied
3856,Female,FALSE,3.05,STEM,White,660,6,Technology,Denied
3857,Female,TRUE,3.54,Business,,620,4,Consulting,Denied
3858,Male,FALSE,3.27,Humanities,Hispanic,680,5,Consulting,Denied
3859,Male,FALSE,3.16,STEM,White,670,5,Consulting,Denied
3860,Male,FALSE,3.29,Business,White,630,5,Financial Services,Denied
3861,Male,FALSE,3.41,STEM,Hispanic,690,2,Consulting,Denied
3862,Male,FALSE,3.26,STEM,White,680,4,Health Care,Admit
3863,Male,FALSE,3.22,Humanities,Black,650,5,Technology,Denied
3864,Male,FALSE,3.06,Business,Asian,690,5,Investment Management,Denied
3865,Male,TRUE,3.31,STEM,,650,5,Financial Services,Denied
3866,Male,FALSE,3.08,Humanities,White,680,6,Other,Denied
3867,Male,TRUE,3.34,Humanities,,590,5,Nonprofit/Gov,Denied
3868,Male,FALSE,3.25,STEM,White,660,5,Consulting,Denied
3869,Male,FALSE,3.08,Business,Asian,620,5,Financial Services,Denied
3870,Male,TRUE,3.16,STEM,,680,5,Technology,Denied
3871,Male,FALSE,3.25,Humanities,Black,670,5,Technology,Denied
3872,Male,FALSE,3.35,STEM,White,650,6,Health Care,Denied
3873,Female,FALSE,3.11,Business,Asian,600,5,PE/VC,Denied
3874,Female,FALSE,3.51,Humanities,White,700,7,Consulting,Denied
3875,Female,FALSE,3.37,Humanities,Hispanic,690,6,Consulting,Admit
3876,Male,TRUE,3.11,Humanities,,580,5,CPG,Denied
3877,Male,FALSE,3.48,Humanities,Asian,670,4,Consulting,Admit
3878,Male,FALSE,3.07,Humanities,Black,590,5,Consulting,Denied
3879,Female,FALSE,3.15,Business,White,610,5,Consulting,Denied
3880,Male,FALSE,3.21,Humanities,Black,580,6,Health Care,Denied
3881,Male,FALSE,3.54,Business,White,780,5,Energy,Admit
3882,Female,FALSE,3.27,Humanities,Black,590,4,PE/VC,Denied
3883,Female,FALSE,3.55,STEM,White,680,5,Financial Services,Admit
3884,Female,FALSE,3.21,Business,Hispanic,660,7,Health Care,Denied
3885,Male,TRUE,3.2,Business,,670,5,Consulting,Denied
3886,Male,FALSE,3.68,Humanities,Asian,740,5,Other,Admit
3887,Male,TRUE,3.3,STEM,,600,5,Media/Entertainment,Denied
3888,Female,FALSE,3.32,STEM,White,670,4,PE/VC,Denied
3889,Male,FALSE,3.31,Humanities,Other,650,6,Investment Banking,Denied
3890,Male,TRUE,3.32,Business,,750,5,Health Care,Admit
3891,Male,FALSE,3.08,Humanities,White,590,5,Other,Denied
3892,Male,FALSE,3.27,Business,Black,710,6,Financial Services,Denied
3893,Female,FALSE,3.36,STEM,Asian,670,6,PE/VC,Denied
3894,Female,TRUE,3.17,Business,,580,4,Real Estate,Denied
3895,Male,FALSE,3.29,Humanities,Black,630,5,Financial Services,Denied
3896,Female,FALSE,3.39,STEM,Asian,670,6,Consulting,Denied
3897,Male,TRUE,2.86,Business,,600,5,Investment Banking,Denied
3898,Male,FALSE,3.33,STEM,Asian,670,6,Consulting,Denied
3899,Male,FALSE,3.16,Business,Black,660,5,Consulting,Denied
3900,Female,FALSE,3.12,Humanities,Asian,660,6,PE/VC,Denied
3901,Female,FALSE,3.22,Business,Asian,700,5,Nonprofit/Gov,Denied
3902,Female,FALSE,3.48,Business,White,770,6,Consulting,Denied
3903,Female,TRUE,3.15,STEM,,690,4,CPG,Denied
3904,Female,FALSE,3.28,Humanities,Black,750,5,Other,Admit
3905,Female,FALSE,3.14,Humanities,White,590,6,Real Estate,Denied
3906,Male,TRUE,3.23,STEM,,650,7,Investment Management,Denied
3907,Female,TRUE,3.32,Humanities,,710,4,PE/VC,Denied
3908,Male,FALSE,3.29,STEM,Black,650,3,Consulting,Denied
3909,Female,FALSE,3.32,Business,Asian,620,6,Financial Services,Denied
3910,Female,FALSE,3.43,Humanities,White,670,7,PE/VC,Denied
3911,Male,FALSE,3.16,Humanities,Asian,600,6,Consulting,Denied
3912,Female,FALSE,3.24,Business,Other,570,4,Financial Services,Denied
3913,Male,FALSE,3.4,Humanities,Asian,680,7,CPG,Denied
3914,Male,TRUE,3.23,Humanities,,630,6,Consulting,Denied
3915,Male,FALSE,3.06,Humanities,White,650,5,Consulting,Denied
3916,Female,FALSE,3.08,Business,Asian,610,5,Investment Banking,Denied
3917,Male,FALSE,3.14,Business,White,670,3,Consulting,Denied
3918,Male,FALSE,3.18,Business,Asian,660,4,Financial Services,Denied
3919,Male,FALSE,3.12,Humanities,Asian,600,4,Real Estate,Denied
3920,Male,TRUE,3.12,Humanities,,620,5,Other,Denied
3921,Male,FALSE,3.13,Humanities,Black,680,6,Investment Banking,Denied
3922,Male,FALSE,3.22,Business,Black,680,6,Investment Management,Denied
3923,Male,FALSE,3.17,Business,Black,590,6,Financial Services,Denied
3924,Female,TRUE,3.2,Humanities,,680,8,Investment Management,Denied
3925,Female,FALSE,3.16,Business,White,670,5,PE/VC,Denied
3926,Female,FALSE,3.41,Humanities,White,710,3,Consulting,Denied
3927,Female,FALSE,3.42,Humanities,Other,730,4,Health Care,Denied
3928,Male,TRUE,2.93,STEM,,610,4,PE/VC,Denied
3929,Male,FALSE,3.19,Business,Asian,580,5,Nonprofit/Gov,Denied
3930,Female,TRUE,3.09,STEM,,630,4,PE/VC,Denied
3931,Male,FALSE,3.39,Business,White,660,5,Consulting,Denied
3932,Male,FALSE,3.12,Humanities,White,600,5,Consulting,Denied
3933,Female,FALSE,3.3,Business,Asian,640,6,Consulting,Denied
3934,Female,FALSE,3.14,Humanities,Hispanic,660,5,Technology,Denied
3935,Female,FALSE,3.37,Business,White,710,7,Investment Management,Admit
3936,Female,FALSE,3.1,Business,Hispanic,670,5,Technology,Denied
3937,Male,FALSE,3.45,Business,Asian,690,5,Retail,Denied
3938,Male,TRUE,3.14,STEM,,610,6,Investment Banking,Denied
3939,Male,TRUE,3.1,STEM,,610,5,Consulting,Denied
3940,Female,TRUE,3.27,STEM,,710,5,Investment Banking,Denied
3941,Male,FALSE,3.2,Humanities,Black,640,4,Financial Services,Denied
3942,Male,FALSE,3.28,Business,Asian,670,6,Real Estate,Denied
3943,Male,FALSE,3.39,Humanities,White,680,4,Investment Banking,Denied
3944,Male,TRUE,3.34,STEM,,710,5,Nonprofit/Gov,Denied
3945,Female,FALSE,3.27,Business,Asian,650,3,PE/VC,Denied
3946,Male,TRUE,3,STEM,,610,5,Investment Banking,Denied
3947,Male,FALSE,3.07,STEM,Black,580,4,Consulting,Denied
3948,Male,FALSE,3,Business,Asian,590,5,PE/VC,Denied
3949,Female,FALSE,3.5,Humanities,Asian,720,5,Financial Services,Admit
3950,Female,FALSE,3.12,Business,White,660,6,PE/VC,Denied
3951,Female,FALSE,3.23,Humanities,White,610,5,Consulting,Denied
3952,Male,TRUE,3.16,Humanities,,610,5,Nonprofit/Gov,Denied
3953,Male,FALSE,3.32,Business,Other,650,5,Technology,Denied
3954,Female,FALSE,3.13,Business,Hispanic,630,4,PE/VC,Denied
3955,Female,FALSE,3.43,STEM,Asian,660,4,Consulting,Admit
3956,Male,FALSE,3.29,STEM,Hispanic,640,6,PE/VC,Denied
3957,Male,FALSE,3.42,STEM,White,700,5,Nonprofit/Gov,Admit
3958,Male,FALSE,3.41,Business,Asian,720,3,Investment Management,Admit
3959,Female,FALSE,3.31,STEM,Asian,660,6,Technology,Denied
3960,Female,FALSE,3.35,Humanities,Hispanic,630,5,PE/VC,Denied
3961,Male,FALSE,3.12,Humanities,Black,570,4,Technology,Denied
3962,Male,FALSE,3.35,STEM,Hispanic,690,6,PE/VC,Denied
3963,Female,FALSE,3.66,Business,White,710,5,Consulting,Denied
3964,Male,TRUE,3.5,STEM,,720,5,Technology,Admit
3965,Male,FALSE,3.21,Humanities,White,610,6,PE/VC,Denied
3966,Male,FALSE,3.06,Humanities,Asian,580,6,PE/VC,Denied
3967,Male,TRUE,3.03,Humanities,,570,6,Nonprofit/Gov,Denied
3968,Male,TRUE,2.99,Business,,570,6,Health Care,Denied
3969,Male,FALSE,3.17,Business,Asian,580,4,Technology,Denied
3970,Female,FALSE,3.4,Business,White,700,6,Consulting,Denied
3971,Male,TRUE,3.24,Humanities,,700,4,Investment Management,Denied
3972,Male,TRUE,3.08,Humanities,,670,2,Financial Services,Denied
3973,Male,FALSE,3.39,Business,White,690,5,Consulting,Denied
3974,Male,TRUE,3.4,Humanities,,770,5,Technology,Admit
3975,Female,TRUE,3.32,STEM,,660,4,Consulting,Admit
3976,Male,FALSE,3.43,Humanities,White,740,5,Investment Banking,Admit
3977,Male,FALSE,3.2,STEM,White,580,4,CPG,Denied
3978,Male,FALSE,3.15,STEM,Black,660,4,Investment Banking,Denied
3979,Male,FALSE,3.09,Humanities,Black,570,4,Consulting,Denied
3980,Female,FALSE,3,Humanities,Asian,590,3,PE/VC,Denied
3981,Female,FALSE,3.39,Humanities,Hispanic,710,6,Consulting,Denied
3982,Female,FALSE,3.16,Humanities,White,610,5,PE/VC,Denied
3983,Male,TRUE,3.14,Humanities,,570,6,Nonprofit/Gov,Denied
3984,Male,FALSE,3.17,STEM,Asian,670,6,PE/VC,Denied
3985,Female,FALSE,3.24,Business,Black,640,6,Nonprofit/Gov,Denied
3986,Male,FALSE,3.34,Business,White,670,6,Media/Entertainment,Admit
3987,Male,TRUE,3.23,Business,,600,7,Nonprofit/Gov,Denied
3988,Male,TRUE,3.37,STEM,,710,6,Investment Management,Denied
3989,Female,TRUE,3.32,STEM,,660,3,Consulting,Denied
3990,Male,FALSE,3.26,Humanities,Asian,650,5,Nonprofit/Gov,Denied
3991,Female,FALSE,3.08,STEM,White,570,7,Health Care,Denied
3992,Male,TRUE,3.41,STEM,,740,5,Consulting,Denied
3993,Male,FALSE,3.6,STEM,Black,780,6,Consulting,Denied
3994,Male,FALSE,3.15,Humanities,Black,620,7,Technology,Denied
3995,Female,TRUE,3.37,Business,,620,4,Consulting,Denied
3996,Male,FALSE,3.38,Business,White,680,4,Technology,Denied
3997,Male,FALSE,3.31,Humanities,Black,660,4,Financial Services,Denied
3998,Male,FALSE,3.24,STEM,White,680,7,Technology,Admit
3999,Female,TRUE,3.18,STEM,,650,3,Real Estate,Denied
4000,Male,FALSE,3.31,Humanities,Black,650,5,PE/VC,Denied
4001,Female,FALSE,3.76,Business,Asian,780,3,Consulting,Denied
4002,Female,FALSE,3.33,Humanities,Asian,690,8,Consulting,Denied
4003,Female,TRUE,2.99,STEM,,570,4,Technology,Denied
4004,Female,TRUE,3.32,Business,,680,6,Consulting,Denied
4005,Female,FALSE,3.17,Business,White,580,5,PE/VC,Denied
4006,Male,FALSE,3.23,Humanities,White,620,6,Investment Banking,Denied
4007,Male,FALSE,3.47,Humanities,Asian,650,5,Consulting,Denied
4008,Female,FALSE,2.95,STEM,White,590,6,Investment Banking,Denied
4009,Male,TRUE,3.07,Humanities,,680,6,Investment Banking,Denied
4010,Male,FALSE,3.2,STEM,White,600,5,Consulting,Denied
4011,Male,FALSE,3.12,Humanities,Hispanic,610,4,Financial Services,Denied
4012,Male,FALSE,2.99,Humanities,Hispanic,620,6,CPG,Denied
4013,Male,FALSE,3.3,Humanities,White,580,5,Media/Entertainment,Denied
4014,Male,FALSE,3.34,Humanities,Black,610,6,Consulting,Denied
4015,Male,FALSE,3.26,Humanities,White,670,5,CPG,Denied
4016,Male,FALSE,3.02,Humanities,Asian,640,6,Consulting,Denied
4017,Female,FALSE,3.2,STEM,Black,620,6,Technology,Denied
4018,Male,FALSE,3.63,Humanities,Asian,760,3,Consulting,Admit
4019,Male,FALSE,3.1,Business,White,610,5,Technology,Denied
4020,Male,TRUE,3.1,Humanities,,610,7,Nonprofit/Gov,Denied
4021,Female,TRUE,3.21,Humanities,,640,4,Technology,Denied
4022,Female,FALSE,2.93,Humanities,White,660,4,Real Estate,Denied
4023,Male,TRUE,3.33,Humanities,,610,6,PE/VC,Denied
4024,Female,FALSE,3.36,STEM,Asian,690,5,Other,Admit
4025,Male,FALSE,3.32,STEM,Asian,690,4,PE/VC,Waitlist
4026,Male,FALSE,2.94,STEM,Black,590,4,Consulting,Denied
4027,Female,FALSE,3.07,STEM,Black,570,6,Consulting,Denied
4028,Male,FALSE,3.49,Humanities,Asian,750,6,Health Care,Denied
4029,Female,FALSE,3.43,Humanities,Hispanic,690,5,Consulting,Waitlist
4030,Female,FALSE,3.38,Humanities,Asian,700,4,Financial Services,Admit
4031,Male,FALSE,3.29,Humanities,Asian,690,6,Technology,Admit
4032,Female,FALSE,3.11,Humanities,White,650,5,Nonprofit/Gov,Denied
4033,Male,FALSE,3.17,Humanities,White,680,5,Other,Denied
4034,Female,FALSE,3.2,Business,Black,650,4,PE/VC,Denied
4035,Male,FALSE,3.29,Business,Asian,640,5,PE/VC,Denied
4036,Male,TRUE,3.2,Business,,650,6,Real Estate,Denied
4037,Female,FALSE,3.43,STEM,White,700,8,Nonprofit/Gov,Denied
4038,Male,FALSE,3.19,Humanities,White,680,6,Other,Denied
4039,Female,TRUE,3.2,Business,,620,5,Consulting,Denied
4040,Male,FALSE,3.13,Business,Other,630,3,PE/VC,Denied
4041,Male,FALSE,3.29,STEM,Hispanic,670,5,PE/VC,Denied
4042,Female,FALSE,3.2,Business,White,700,6,Technology,Denied
4043,Female,FALSE,3.23,Humanities,Hispanic,650,3,Consulting,Denied
4044,Male,FALSE,2.93,Business,Asian,590,3,Nonprofit/Gov,Denied
4045,Female,FALSE,3.37,Humanities,White,640,5,Investment Banking,Denied
4046,Female,FALSE,3.21,Business,Hispanic,700,5,Investment Banking,Denied
4047,Female,TRUE,3.36,Business,,600,6,Investment Banking,Denied
4048,Male,FALSE,3.21,Humanities,White,620,6,Nonprofit/Gov,Denied
4049,Male,FALSE,3.45,STEM,White,660,7,Nonprofit/Gov,Admit
4050,Male,FALSE,3.04,Business,Other,590,5,Nonprofit/Gov,Denied
4051,Male,FALSE,3.39,Humanities,White,780,6,Nonprofit/Gov,Denied
4052,Female,FALSE,3.36,Business,Black,680,4,Technology,Denied
4053,Male,TRUE,3.36,STEM,,570,3,Technology,Denied
4054,Female,TRUE,3.4,STEM,,680,5,Consulting,Denied
4055,Female,FALSE,3.17,Business,White,720,4,Investment Banking,Denied
4056,Male,FALSE,3.32,Humanities,Black,660,5,Consulting,Denied
4057,Female,FALSE,3.19,Humanities,Asian,740,6,CPG,Denied
4058,Male,TRUE,3.04,Business,,640,5,Consulting,Denied
4059,Female,FALSE,3.19,STEM,Asian,600,6,Nonprofit/Gov,Denied
4060,Male,FALSE,3.44,Business,Black,610,6,Real Estate,Denied
4061,Female,TRUE,3.27,Business,,720,5,Investment Banking,Denied
4062,Male,TRUE,3.36,STEM,,690,6,PE/VC,Denied
4063,Male,FALSE,3.26,STEM,Black,670,6,Investment Banking,Denied
4064,Female,FALSE,2.95,STEM,Hispanic,610,5,Consulting,Denied
4065,Female,FALSE,3.04,Humanities,White,610,7,Other,Denied
4066,Female,FALSE,3.23,Business,Other,610,6,Other,Denied
4067,Female,FALSE,3.15,Humanities,Asian,600,5,Financial Services,Denied
4068,Female,FALSE,3.24,Business,Asian,650,5,Financial Services,Denied
4069,Male,TRUE,3.23,Humanities,,680,5,Consulting,Denied
4070,Male,FALSE,3.38,Business,Hispanic,680,6,PE/VC,Denied
4071,Male,FALSE,3.3,Business,White,670,3,PE/VC,Denied
4072,Female,TRUE,3.07,STEM,,590,6,Investment Management,Denied
4073,Female,FALSE,3.35,Humanities,White,710,3,Nonprofit/Gov,Admit
4074,Male,FALSE,3.08,STEM,Black,660,2,Consulting,Denied
4075,Male,FALSE,3,STEM,White,570,6,Financial Services,Denied
4076,Female,FALSE,3.38,Humanities,White,610,5,Consulting,Denied
4077,Male,FALSE,3.15,Humanities,Hispanic,650,4,Technology,Denied
4078,Female,TRUE,3.35,STEM,,730,4,Health Care,Denied
4079,Male,FALSE,3.23,Humanities,Black,600,6,Consulting,Denied
4080,Male,FALSE,3.31,Humanities,Asian,700,6,Consulting,Denied
4081,Male,FALSE,3.15,Humanities,Black,620,5,Health Care,Denied
4082,Female,FALSE,3.43,Humanities,White,660,5,Health Care,Admit
4083,Male,TRUE,3.57,Humanities,,720,7,Financial Services,Admit
4084,Male,FALSE,3.19,Humanities,Asian,580,5,Technology,Denied
4085,Female,TRUE,3.18,Business,,570,4,PE/VC,Denied
4086,Male,FALSE,3.35,Business,Asian,670,3,Other,Denied
4087,Female,TRUE,2.88,Humanities,,570,4,Technology,Denied
4088,Male,FALSE,3.18,Business,Hispanic,640,6,Technology,Denied
4089,Male,TRUE,3.24,Business,,740,5,Consulting,Denied
4090,Male,FALSE,3.09,Business,Hispanic,570,4,Consulting,Denied
4091,Male,FALSE,3.15,STEM,Black,630,6,Investment Banking,Denied
4092,Male,FALSE,3.5,Business,Asian,740,4,Investment Management,Admit
4093,Male,TRUE,3.28,STEM,,720,5,Technology,Denied
4094,Male,TRUE,3.4,Humanities,,730,4,Other,Admit
4095,Male,TRUE,3.28,Business,,600,6,Investment Banking,Denied
4096,Male,TRUE,3.16,Business,,660,5,Consulting,Denied
4097,Male,FALSE,3.14,Humanities,Asian,680,7,Consulting,Denied
4098,Male,FALSE,3.33,Humanities,White,650,5,CPG,Denied
4099,Female,FALSE,3.42,Humanities,Black,710,4,Consulting,Admit
4100,Female,TRUE,3.46,Business,,700,4,Nonprofit/Gov,Admit
4101,Male,FALSE,3.32,Humanities,White,760,5,Consulting,Admit
4102,Female,FALSE,3.34,Humanities,Asian,720,6,PE/VC,Admit
4103,Female,FALSE,3.33,Humanities,Asian,620,4,Consulting,Denied
4104,Male,TRUE,3.14,Business,,570,4,Technology,Denied
4105,Male,FALSE,3.24,STEM,Black,680,5,Nonprofit/Gov,Waitlist
4106,Female,FALSE,3.16,Business,Other,570,5,Financial Services,Denied
4107,Male,FALSE,3.32,Humanities,White,600,6,Investment Banking,Denied
4108,Female,FALSE,3.29,STEM,Other,650,6,Financial Services,Denied
4109,Female,TRUE,3.32,Humanities,,660,4,Financial Services,Denied
4110,Male,TRUE,3.22,Humanities,,650,5,Nonprofit/Gov,Denied
4111,Male,FALSE,3.17,Business,Asian,650,4,Financial Services,Denied
4112,Male,FALSE,2.87,Humanities,White,580,6,Technology,Denied
4113,Female,FALSE,3.01,STEM,Hispanic,630,6,Nonprofit/Gov,Denied
4114,Female,TRUE,3.35,Humanities,,660,4,CPG,Denied
4115,Female,FALSE,3.28,STEM,Hispanic,700,7,PE/VC,Denied
4116,Male,FALSE,3.42,Humanities,White,670,6,Investment Management,Denied
4117,Male,TRUE,3.54,Humanities,,710,4,Technology,Denied
4118,Male,FALSE,3.2,STEM,Other,670,5,Technology,Denied
4119,Female,FALSE,2.99,Business,Hispanic,580,5,Consulting,Denied
4120,Male,FALSE,3.12,Business,White,700,6,Technology,Denied
4121,Male,FALSE,3.27,STEM,Asian,680,4,Consulting,Denied
4122,Female,FALSE,3.12,Humanities,White,660,6,Consulting,Denied
4123,Male,FALSE,3.42,Business,Hispanic,660,6,Other,Denied
4124,Female,FALSE,3.44,Humanities,Black,660,6,Investment Management,Denied
4125,Male,FALSE,3.47,Humanities,Asian,600,6,Nonprofit/Gov,Denied
4126,Male,TRUE,3.08,Business,,660,6,Financial Services,Denied
4127,Male,TRUE,2.88,Humanities,,570,5,Consulting,Denied
4128,Female,FALSE,3.25,STEM,Black,630,6,PE/VC,Denied
4129,Female,FALSE,3.25,Business,Asian,690,5,Consulting,Denied
4130,Male,FALSE,3.46,Humanities,Asian,730,6,Investment Banking,Denied
4131,Male,FALSE,3.09,Humanities,Hispanic,570,5,PE/VC,Denied
4132,Male,FALSE,3.17,Humanities,Black,670,5,Consulting,Denied
4133,Female,FALSE,3.41,Humanities,White,780,5,PE/VC,Admit
4134,Male,FALSE,3.37,STEM,Asian,610,6,Financial Services,Denied
4135,Female,FALSE,3.13,Humanities,Black,570,6,Consulting,Denied
4136,Female,FALSE,3.16,Humanities,White,590,4,Energy,Denied
4137,Female,FALSE,3.31,STEM,Hispanic,680,6,Financial Services,Denied
4138,Male,TRUE,3.08,Humanities,,610,5,Technology,Denied
4139,Male,TRUE,3.13,Business,,690,5,Consulting,Denied
4140,Male,TRUE,3.32,Business,,620,5,PE/VC,Denied
4141,Female,FALSE,3.26,STEM,Black,700,4,Consulting,Denied
4142,Female,FALSE,3,Business,White,580,5,Consulting,Denied
4143,Male,TRUE,3.14,STEM,,650,5,Technology,Denied
4144,Male,FALSE,3.34,Humanities,Asian,670,5,PE/VC,Admit
4145,Male,FALSE,3.21,STEM,Asian,670,5,Technology,Admit
4146,Male,FALSE,3.2,Humanities,White,670,6,Other,Denied
4147,Female,FALSE,3.27,Business,Asian,640,5,Consulting,Denied
4148,Female,TRUE,3.49,Humanities,,780,5,Consulting,Admit
4149,Male,FALSE,3.22,Business,White,710,5,Health Care,Denied
4150,Male,FALSE,3.38,Business,Black,640,6,Consulting,Denied
4151,Male,TRUE,3.21,STEM,,640,5,Investment Banking,Denied
4152,Female,FALSE,3.58,STEM,Asian,700,4,PE/VC,Admit
4153,Female,TRUE,3.32,Humanities,,660,5,Investment Banking,Admit
4154,Male,FALSE,3.01,Business,Black,590,3,Investment Banking,Denied
4155,Female,TRUE,3.38,Humanities,,700,6,PE/VC,Admit
4156,Male,FALSE,3.24,Humanities,White,570,5,Investment Banking,Denied
4157,Female,FALSE,3.12,Humanities,Asian,590,5,Nonprofit/Gov,Denied
